,Platform,Number,Store,Address,addr,Review_score,Review_counts,ID,Date,Review_text
270,Kakao,21,기분케이크,서울 은평구 진흥로7길 16 1층 (역촌동),서울 은평구,4.9,24.0,쏘오,2020.11.05.,남편 생일선물로 케이크 주문했어요. 너무 달지 않고 부드럽고 맛있어요. 가성비 짱짱! 그리고 사장님이 너무 명랑하고 밝고 친절하셔서 매장 방문했을 때 기분이 좋았어요! 흥하셔요!!
271,Kakao,21,기분케이크,서울 은평구 진흥로7길 16 1층 (역촌동),서울 은평구,4.9,24.0,넙띠기,2020.09.27.,"모양도 맛도 아주 좋아 케이크 고르면서 먹을 때까지 기분이 좋은데, 사장님이 또 굉장히 친절하십니다."
272,Kakao,21,기분케이크,서울 은평구 진흥로7길 16 1층 (역촌동),서울 은평구,4.9,24.0,Sandie,2020.08.29.,정보 없음
273,Kakao,21,기분케이크,서울 은평구 진흥로7길 16 1층 (역촌동),서울 은평구,4.9,24.0,윤주,2019.09.27.,케이크도 아기자기 너무 예쁘고 카페 분위기도 너무 좋아요ㅠㅠ 짱짱!!
274,Kakao,23,부트브레드,서울 은평구 은평로8길 46 1층 (응암동),서울 은평구,5.0,8.0,조용준,2024.02.29.,"맛있어요
가성비도 좋아요"
275,Kakao,23,부트브레드,서울 은평구 은평로8길 46 1층 (응암동),서울 은평구,5.0,8.0,응저씨,2024.01.01.,갓 나온 치즈식빵 최고예요 빵이 뭐 이렇게 보들보들하담🙊
276,Kakao,23,부트브레드,서울 은평구 은평로8길 46 1층 (응암동),서울 은평구,5.0,8.0,🎅,2023.12.19.,정보 없음
277,Kakao,23,부트브레드,서울 은평구 은평로8길 46 1층 (응암동),서울 은평구,5.0,8.0,불란서부루독꾸,2023.12.10.,왈왈~~~ 으르릉~~~ 왈왈
278,Kakao,23,부트브레드,서울 은평구 은평로8길 46 1층 (응암동),서울 은평구,5.0,8.0,움뫄짭짭,2023.04.08.,평점이 좋아서 들려봤는데 엄청 친절하시고 부지런하시고.. 좋네요! 오픈 시간이 이르길래 놀랐는데 가게 앞에 빵 나오는 시간이 빽빽하게 적혀 있어서 또 한 번 놀랐어요. 가격도 저렴하고 소금빵 겉바속촉이에요. 텀블러 할인 받아서 커피도 잘 마셨습니다!
279,Kakao,23,부트브레드,서울 은평구 은평로8길 46 1층 (응암동),서울 은평구,5.0,8.0,ㄱㅅㅎ,2022.07.28.,"여기 소금빵이랑 다른 빵도 맛있는데 스콘이 진짜 맛있어요
글루텐프리/비건 식빵들도 맛있음..!"
280,Kakao,23,부트브레드,서울 은평구 은평로8길 46 1층 (응암동),서울 은평구,5.0,8.0,옥수동주민,2022.03.24.,텀블러 지참시 300원 할인 정책 너무 좋아요 커피 맛있고 진해요
281,Kakao,23,부트브레드,서울 은평구 은평로8길 46 1층 (응암동),서울 은평구,5.0,8.0,프랭키 더 용,2022.01.20.,"여기 빵 엄청 맛있음
대파빵이랑 식빵 존맛탱"
282,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,jinhee,2024.03.14.,정보 없음
283,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,CHLOE,2024.02.24.,"쌀가루를 써서좋아요
모닝빵사봤는데 넘 쫄깃해요"
284,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,이이,2022.12.04.,옛날엔 참 맛있었는데 이젠 조금 아쉽네요
285,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,주원,2022.08.17.,정보 없음
286,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,송파 고현정,2022.07.09.,특출나진 않아도 슴슴한 외모와 편안한 성품을 지닌 남자 같은 빵집이에요. 보통 이런 타입이 정 떼기 힘들죠.
287,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,ㅇ,2022.05.27.,"머핀, 쿠키(냉장고에 있는 제과제품들)는 맛있어요. 샌드위치도 맛있었어요. 빵은 그냥 그랬습니다. 가격대가 저렴한편이 아니었는데도요. 인절미 쑥빵은 콩고물이 너무 달고 빵이 건조해서 별로였습니다."
288,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,오늘은 뭐 먹지..?,2022.05.07.,"여기 두세번 먹어보고 후기 남깁니다. 우선 당일 빵은 오전 11시~11시 30분 사이에 나오기 때문에 당일 빵 원하시면 여유있게 11시 30분 넘어서 가시는걸 추천드려요! 전날 빵은 30% 할인해줍니다! 빵 종류도 많고 맛있어요!! 쌀로 만들어서 그런지 밀가루 빵보다는 먹었을 때 속이 좀 더 편하고 왠지 건강한 느낌이 들어요! 다만 빵이 금방 딱딱해집니다..ㅠㅠ 전날 빵 사서 먹어보고 조금 딱딱한 느낌이 들어 당일 빵도 사서 먹어봤는데 바로 먹지 않는 이상 좀 딱딱해져요..! 그래서 소화가 잘 안되더라구요..
전자레인지에 약간 데워 드시거나 당일 빵 구매하셔서 빠른 시간안에 다 드시는걸 추천드립니다!"
289,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,Le,2022.04.17.,여기 쑥빵 진짜 맛있어요
290,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,1231,2021.07.24.,아래 후기보고 열시에 갔더니 열시 좀 넘어서 오픈하시네여. 열시에 살 수 있는 빵들은 전날 빵이고 할인 팍팍해주심
291,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,재몬,2021.04.27.,"빵이 너무 맛있어요
밀가루로 안만들어도 이렇게 맛있을 수 있다니"
292,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,원,2020.12.23.,빵 종류 다양하고 맛있습니다. 사장님도 굉장히 친절하세요!
293,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,예찬 Чой Дани...,2020.08.03.,빵이 맛있어요
294,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,ㅇ,2020.05.09.,"다니던 집이 없어져서 이제 여기로 가려고 전화문의만 해봤는데요, 20대쯤으로 들리는 여성분 답변 정말 깔끔 정확하게 해주셔서 5월 중에 꼭 가려구요. 여긴 개점 11시라고 써져있는데 수정을 못하고 계신다고, 사실은 10시에 문 열고 당일빵은 11시반 정도면 전부 나온다고 합니다. 제로페이 된대요."
295,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,단추,2019.12.11.,쌀빵인 점도 좋은데 일반 빵집처럼 종류가 다양하고 맛있어요:) 약간 하드하거나 담백한 식사빵 종류도 더 있었으면 합니다.
296,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,firby,2019.11.20.,우유 달걀 쓰지 않는 비건빵 구입 가능해서 좋아요~!
297,Kakao,24,외계인방앗간 구파발점,서울 은평구 진관2로 19 휴먼프라자 104호 (진관동),서울 은평구,4.6,16.0,tkhsjr,2018.08.26.,정보 없음
298,Kakao,25,슬랩파이,서울 은평구 가좌로10길 11-9 1층 (응암동),서울 은평구,4.9,11.0,haco,2024.03.17.,이 동네에 디저트맛집이 거의 없었는데 이런데가있다니ㅎ 좋네요~^^
299,Kakao,25,슬랩파이,서울 은평구 가좌로10길 11-9 1층 (응암동),서울 은평구,4.9,11.0,돼지런,2023.12.31.,디저트 핵맛집
300,Kakao,25,슬랩파이,서울 은평구 가좌로10길 11-9 1층 (응암동),서울 은평구,4.9,11.0,뀨뀨리,2023.12.24.,홀케이크 예약주문 구매했는데 아낌없이 넣은 재료에 놀랐어요. 사진이 없고 생일축하 동영상만 남긴 게 아쉬울정도에요ㅠ
301,Kakao,25,슬랩파이,서울 은평구 가좌로10길 11-9 1층 (응암동),서울 은평구,4.9,11.0,불란서부루독꾸,2023.12.10.,"왈왈 멍멍~~~
멍멍~~~  키잉 끼잉
왈왈왈~~~~~"
302,Kakao,25,슬랩파이,서울 은평구 가좌로10길 11-9 1층 (응암동),서울 은평구,4.9,11.0,jin,2023.10.03.,일단 뭐든 있으면 드세요...새로 나올 때마다 가깝진 않지만 일부러 와서 사먹는데 단한번도 실패한 적 없음. 오늘은 코코밤 먹으러 왔다가 포장도 챙겨서 갑니다.너무 맛있어...........가게도 디저트도 사장님도 아기자기 러블리 그 자체❤️
303,Kakao,25,슬랩파이,서울 은평구 가좌로10길 11-9 1층 (응암동),서울 은평구,4.9,11.0,sell,2023.08.27.,일단 케익 부터 입에 넣어요....침흐르니깐 입 꼭 닫고 먹기ㅎ
304,Kakao,25,슬랩파이,서울 은평구 가좌로10길 11-9 1층 (응암동),서울 은평구,4.9,11.0,D.k,2023.07.02.,"사장님 겁나 친절하시구요.
파이랑 디저트 너무 맛있습니다.
안드셔보신분은 있어도 
한번 드셔 보신분은 없을겁니다.
제발 오래 오래 은평구에 남아 주세요."
305,Kakao,25,슬랩파이,서울 은평구 가좌로10길 11-9 1층 (응암동),서울 은평구,4.9,11.0,언제나 그 자리에,2023.05.03.,정보 없음
306,Kakao,25,슬랩파이,서울 은평구 가좌로10길 11-9 1층 (응암동),서울 은평구,4.9,11.0,편-안,2023.03.19.,"블루베리 타르트 존맛
푸딩이 존맛이래서 포장해갑니다
커피도 맛잇음 산미있음
분위기 기여움❤️"
307,Kakao,25,슬랩파이,서울 은평구 가좌로10길 11-9 1층 (응암동),서울 은평구,4.9,11.0,진,2023.01.15.,정보 없음
308,Kakao,25,슬랩파이,서울 은평구 가좌로10길 11-9 1층 (응암동),서울 은평구,4.9,11.0,콩씨,2022.12.05.,베이커리 맛집 ❤️
309,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,SoyB,2024.03.21.,"시그니처는 바질크런치이지만
개인적으로는 과일호밀빵을 가장 좋아합니다.
건과일이 들어있는 바게트나 깜빠뉴 종류의 빵을 좋아하시면 강추합니다. 비슷한 빵 많이 먹어봤지만 여기가 제일 맛있었어요.
멀어서 자주 못 가는 게 아쉬운 집. ㅠ"
310,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,꼬로록,2024.03.05.,"배민리뷰를 까먹어서 여따 써요
빵이 다 졸 크규 맛있어여!!
바질크런치 짱맛있구
소세지빵도 맛있구
과일 호밀빵? 이랑 딸기잼 블루베리잼 다 맛있어여
커피도 맛있음!!!"
311,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,BINYOO,2024.02.28.,"동네 최애 빵집입니다...
은평구 빵집으로 무조건 추천할 곳🩵
일단 빵 크기 무슨 일이죠?ㅋㅋㅋ
왕 크니까 왕 맛있고요 이 가격이면 진짜 가성비 심각하게 좋은 것 같아요
바질 크런치도 맛있고, 토마토 치즈 치아바타 대박적!!!
치아바타가 이렇게 맛있는 빵이었군뇨..
일단 여기 빵 한 개씩 다 돌겠습니당"
312,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,Clala,2024.02.25.,바질크런치랑 치아바타 샀는데 맛있어요!!! >.<
313,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,됴,2024.01.10.,진짜 맛있어요. 배달도 몇번이나 시켜먹었어요. 연유버터프레첼 강추
314,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,규원,2023.12.16.,정보 없음
315,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,니은,2023.09.08.,"밑에 후기는 갠취에
안맞나봐요? 탕종식빵은 진짜 안먹어본사람 없어야해요!!
진짜 존존존존맛탱"
316,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,.,2023.09.04.,"후기가 좋아 기대하고 찾아감..
그렇게 찔긴 크로아상은 처음
이제부터 후기는 안믿는걸로..

★5는 혹시 지인?"
317,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,지현어린이,2023.08.08.,"응암동의 자랑거리로 충분한 빵집이에요ㅠㅠ...
그냥 뭐 하나 고를 필요도 없이 다~~~~~~~~~ 
맛있습니다.
맛있는 버터 사용하고, 냉동 생지 사용 안 하는 빵집 있다는게 행복이에요 정말

바질크런치가 시그니쳐 메뉴라서 이 빵을 입문으로 이것저것 다 드셔보기길 추천할게요!!"
318,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,yum,2023.08.01.,정보 없음
319,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,김해숙,2023.06.19.,"바질크런치 너무 맛있고 가격도 착해요.
많이 파세요~"
320,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,눈의띠네,2023.06.08.,바질크런치 좋아해서 여기저기서 많이 먹어봤지만 여기가 최고 맛있음
321,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,Jeannie,2023.02.23.,"근처 병원 다녀오면서, 간식거리 찾는데 딱 눈에 띈 빵집.

부드러운 걸 좋아해서, 무화과 파운드케이크 2개 집어왔는데, 정말, 입에서 녹네요.
이런 녹진녹진 부드러운 파운드케이크 몇년 만에 먹어봅니다. 
나폴레옹 얼그레이 파운드는 가격만 비싼, 맛없는 케이크였네요!
부드러우면, 파스스… 조각이 많이 생기거나 그러는데, 여긴, 정말 파운드 비율을 잘 뽑았고, 구운 뒤 후숙도 잘 시키나 보네요. 
다음에도 이러면, 친구들에게 선물해 보렵니다. 

파운드 하프나, 통으로 팔아주세요!"
322,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,이은정,2023.02.08.,빵은 뭐 원래 맛있지만 완전친철 커피도 추천  맛있습니다.
323,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,이나,2023.01.07.,진짜 맛있어요 바질 크런치 꼭 드세요
324,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,LDH,2022.11.09.,바질크런치 꼭 드세요~
325,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,와압,2022.10.23.,바질 크런치랑 소게지 페스츄리 너무 맛있어요 !!!!!!~!~!~!~!!!!
326,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,뮤뮤,2022.09.21.,"크로아상 부담스럽지 않은 풍미에 촉촉 맛있음
올리브치즈치아바타 존맛
까눌레 존맛

다른 것도 먹어보고 싶다"
327,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,‪모아니면도,2022.08.06.,여러개 사봤는데 그중에 바질크런치가 정말 맛있어요! 자극적이거나 향이 강한거 싫어하는 사람은 호불호있을수있겠는데 이건 완전 제취향 ㅎㅎ
328,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,asdfghetob,2022.07.31.,"빵 정말 맛있어요! 동네에도 맛있는 빵집이 생겨서 너무 좋은데 수량을 적게 만드셔서 그런지 빵이 너무 빨리소진되고 소진시 매장마감이라 확인하고 가야하는점이 좀 불편하고, 매장에 테이블이 없어서 포장만 가능해 아쉽네요~ 

포장말고 매장에서 갓나온 빵 다양한 음료와 함께 즐기면 더 맛있을거같아요!!"
329,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,Lucy (Jihye...,2022.07.21.,정보 없음
330,Kakao,26,블랑제리우트,서울 은평구 응암로 293 1층 101호 (응암동),서울 은평구,4.8,23.0,박소연,2022.07.02.,맛싯성
